ref_img,dist_img,dst_type,dst_lev,var,mos,DSSIM,SSIMULACRA,Butteraugli,Butteraugli_XL,Butteraugli_XL_3m,Butteraugli_XL_2s,Butteraugli_XL_3s,Butteraugli_XL_6s,Butteraugli_XL_12s
i15.bmp,i15_24_3.bmp,24,3,0.09569,3.22727,0.12692024,0.19962615,27.90369,40.2033576965,11.981563,5.521433,6.527283,10.780136,18.637269
i15.bmp,i15_24_4.bmp,24,4,0.08634,1.8863599999999998,0.2902358,0.27296526,92.063133,65.4645614624,20.932371,10.152374,12.364476,19.572484,30.860151
i15.bmp,i15_24_5.bmp,24,5,0.09295,0.72727,0.59072535,0.35320608,113.256035,91.3915252686,31.573423,16.767585,20.64021,30.60169,43.478368
I16.bmp,I16_01_1.bmp,1,1,0.10644,5.61538,0.01608102,0.12142469,4.486818,2.8238861561,1.563018,1.348745,1.405395,1.545066,1.738593
i16.bmp,i16_01_2.bmp,1,2,0.17157,5.65,0.03120197,0.1880079,6.377143,3.6240577698,1.939595,1.72236,1.775628,1.914673,2.128484
i16.bmp,i16_01_3.bmp,1,3,0.10842,5.02632,0.0591857,0.27009529,8.845918,4.2070131302,2.401183,2.195905,2.24317,2.372038,2.588339
i16.bmp,i16_01_4.bmp,1,4,0.10595999999999996,4.15385,0.10970266,0.35687040000000003,11.524249,5.0207958221,3.016004,2.82422,2.866103,2.984609,3.1973
i16.bmp,i16_01_5.bmp,1,5,0.10848,3.94872,0.19621943,0.44847257,15.862634,6.5646100044,4.000691,3.742701,3.796764,3.954406,4.250904
i16.bmp,i16_02_1.bmp,2,1,0.1533,5.9,0.00490221,0.05853523,2.721818,2.0447061062,1.098552,0.907692,0.964801,1.091923,1.238932
i16.bmp,i16_02_2.bmp,2,2,0.20781999999999998,6.15,0.00966771,0.0952731,3.822185,2.5648121834,1.428911,1.210899,1.272894,1.418301,1.595539
i16.bmp,i16_02_3.bmp,2,3,0.13175,5.575,0.01930693,0.14801276,5.734597,3.2220158577,1.797622,1.575958,1.633673,1.77998,1.979212
i16.bmp,i16_02_4.bmp,2,4,0.12349,5.2,0.03702914,0.21629372,7.024939,3.7645754814,2.194397,2.00967,2.052094,2.169084,2.362011
i16.bmp,i16_02_5.bmp,2,5,0.09327,4.61538,0.07008445,0.29987627,9.867894,4.6094717979,2.881975,2.726263,2.76034,2.856521,3.029065
i16.bmp,i16_03_1.bmp,3,1,0.11872,4.74359,0.04283084,0.11360548,9.555973,5.5831017494,2.563255,2.075741,2.19047,2.502265,2.997031
i16.bmp,i16_03_2.bmp,3,2,0.08632999999999999,4.07895,0.08303938,0.18178648,14.778262,7.9072399139,3.314474,2.736394,2.862044,3.218056,3.863321
i16.bmp,i16_03_3.bmp,3,3,0.08995,3.69231,0.16513458,0.27772581,19.52416,9.9161834717,4.287833,3.622389,3.760897,4.162987,4.939616
i16.bmp,i16_03_4.bmp,3,4,0.0944,3.23684,0.29748297,0.38055608,26.910934,11.2938308716,5.320115,4.587425,4.734485,5.179358,6.0465
i16.bmp,i16_03_5.bmp,3,5,0.09014,2.79487,0.55455357,0.49640628,40.346111,14.5591182709,6.812642,5.936789,6.108093,6.630371,7.699462
i16.bmp,i16_04_1.bmp,4,1,0.14092000000000002,5.825,0.005656800000000001,0.06299929,4.001233999999998,4.0778336525,1.246196,0.802274,0.895225,1.159683,1.683681
i16.bmp,i16_04_2.bmp,4,2,0.11392999999999999,5.82051,0.01041378,0.09490671,5.969674,6.0517368317,1.869608,1.129055,1.282675,1.749441,2.576709
i16.bmp,i16_04_3.bmp,4,3,0.15712,5.75,0.02054372,0.14467154,9.157347,9.3751392365,3.090384,1.70989,2.011782,2.933408,4.325963
i16.bmp,i16_04_4.bmp,4,4,0.17078,5.12821,0.04072846,0.21124506,13.503749,14.2870368958,5.212522,2.713499,3.31597,5.005724,7.315873
i16.bmp,i16_04_5.bmp,4,5,0.1338,4.61538,0.07932927,0.29323137,15.963713,21.3888168335,8.420418,4.419015,5.497136,8.166585,11.597532
i16.bmp,i16_05_1.bmp,5,1,0.15083,5.8,0.00993043,0.12319567,4.1627790000000005,2.528824091,1.33705,1.148178,1.196907,1.319107,1.495137
i16.bmp,i16_05_2.bmp,5,2,0.12359,5.61538,0.01885106,0.18735432,5.428559,3.0659160614,1.645787,1.459952,1.50417,1.622214,1.810978
i16.bmp,i16_05_3.bmp,5,3,0.11729,5.23077,0.05147773,0.31349111,8.39432,4.0749874115,2.383057,2.231725,2.26503,2.35852,2.525622
i16.bmp,i16_05_4.bmp,5,4,0.11484000000000001,4.35,0.13240439999999998,0.44661682,13.302923000000002,7.0732698441,4.2651,3.898302,3.978702,4.210052,4.606545
i16.bmp,i16_05_5.bmp,5,5,0.07929,3.39474,0.33765707,0.60317973,22.469391,16.9170227051,10.409481,8.884799,9.294765,10.312341,11.621337
i16.bmp,i16_06_1.bmp,6,1,0.11999000000000001,5.28205,0.03259894,0.05378692,12.839926,8.2570152283,2.702473,1.310211,1.682755,2.612486,3.812179
i16.bmp,i16_06_2.bmp,6,2,0.13984000000000002,4.82051,0.07102208,0.08404327,15.018907999999998,8.9927015305,3.404088,1.918215,2.331174,3.311288,4.569802
i16.bmp,i16_06_3.bmp,6,3,0.07983,4.53846,0.10777508,0.13289389,19.190395,11.2500658035,4.000819,2.590179,2.938486,3.838611,5.225361
i16.bmp,i16_06_4.bmp,6,4,0.09479,3.9736800000000003,0.18421428,0.21723257,21.467516,11.6910657883,4.875128,3.680635,3.972625,4.733503,5.919256
i16.bmp,i16_06_5.bmp,6,5,0.09399,3.58974,0.29414611,0.34142313,27.160774,13.926076889,6.305758,5.098715,5.376707,6.137599,7.402966
i16.bmp,i16_07_1.bmp,7,1,0.18367,5.475,0.03381282,0.09123927,9.017388,10.2769422531,3.799837,2.342408,2.645983,3.533902,5.219624
i16.bmp,i16_07_2.bmp,7,2,0.12624000000000002,4.75,0.0652875,0.12740283,13.925128,12.2728404999,5.303056,3.459916,3.861297,5.047424,7.000446
i16.bmp,i16_07_3.bmp,7,3,0.12525,4.35,0.11795468,0.18236343,20.423861,20.2762184143,9.327076,6.197565,6.927924,8.982783,12.07052
i16.bmp,i16_07_4.bmp,7,4,0.0982,3.66667,0.20682555,0.23978325,31.711617,33.6909446716,15.857985,10.400573,11.823277,15.528931,20.221747
i16.bmp,i16_07_5.bmp,7,5,0.10754000000000001,3.10256,0.37690632,0.34913668,44.928867,55.7635955811,22.15097,16.097942,17.561223,21.329864,27.561823
i16.bmp,i16_08_1.bmp,8,1,0.12494000000000001,5.82051,0.00544636,0.01557768,5.677392,4.6620988846,1.631257,0.651405,0.887129,1.587662,2.418981
i16.bmp,i16_08_2.bmp,8,2,0.13914,5.225,0.01729996,0.04667232,10.767855,7.510412693,2.753276,1.247325,1.609197,2.677469,3.973161
i16.bmp,i16_08_3.bmp,8,3,0.12240999999999999,4.275,0.04891944,0.1127297,18.207537,12.264547348,4.547665,2.331901,2.852325,4.386851,6.40382
i16.bmp,i16_08_4.bmp,8,4,0.09327,3.615380000000002,0.11342008,0.20069284,27.218962,18.3151550293,7.172286,4.171491,4.900096,6.890579,9.726185
i16.bmp,i16_08_5.bmp,8,5,0.08936000000000001,2.925,0.22774854,0.30470332,41.935555,32.8481483459,11.706232,7.2859,8.422782,11.206333,15.48958
i16.bmp,i16_09_1.bmp,9,1,0.15164,6.02564,0.01491962,0.06864488,3.812608,3.6427657604,1.580186,1.322073,1.372369,1.528134,1.840055
i16.bmp,i16_09_2.bmp,9,2,0.16799,5.76923,0.02715003,0.10286749,6.147646,5.1826715469,2.250167,1.817486,1.903228,2.167617,2.679657
i16.bmp,i16_09_3.bmp,9,3,0.14376,4.58974,0.05775924,0.15261171,9.177519,8.2206230164,3.458691,2.77023,2.920624,3.346846,4.108603
i16.bmp,i16_09_4.bmp,9,4,0.08252999999999999,3.1282099999999997,0.12096742,0.22774557,17.703557999999994,17.8803901672,6.273812,4.587621,4.942993,5.94144,7.937004
i16.bmp,i16_09_5.bmp,9,5,0.08549,2.34211,0.25681971,0.32730384,34.199883,28.3678359985,12.68123,9.297958,10.21433,12.448931,15.380429
i16.bmp,i16_10_1.bmp,10,1,0.16125,5.9,0.006169699999999999,0.03887865,2.258035,2.4185693264,1.006283,0.890099,0.911971,0.979389,1.127488
i16.bmp,i16_10_2.bmp,10,2,0.16799,5.76923,0.01285685,0.06155866,2.923372,2.9055976868,1.425876,1.275808,1.305002,1.39446,1.578167
i16.bmp,i16_10_3.bmp,10,3,0.12932000000000002,5.25641,0.03993543,0.11917662,6.351208,5.6219625473,2.74822,2.358525,2.423508,2.640061,3.181093
i16.bmp,i16_10_4.bmp,10,4,0.09327,3.615380000000002,0.1440878,0.23522741,17.612143,20.7755470276,8.998944,6.159646,6.662743,8.533929,11.800161
i16.bmp,i16_10_5.bmp,10,5,0.07983,2.4615400000000003,0.32307499,0.32314039,25.948143,25.5611667633,13.176415,10.329619,10.934114,12.836808,15.758323
I16.bmp,I16_11_1.BMP,11,1,0.14658,5.875,0.02235955,0.08183462,5.270834,5.299530983,2.043913,1.585118,1.666395,1.937546,2.527799
i16.bmp,i16_11_2.bmp,11,2,0.14743,5.075,0.05386925,0.14748108,8.933827,9.1755990982,3.607547,2.678488,2.855071,3.414011,4.553559
i16.bmp,i16_11_3.bmp,11,3,0.09452,2.89744,0.16890751,0.26171803,32.087299,23.687877655,9.761127,6.652691,7.385792,9.376606,12.520983
i16.bmp,i16_11_4.bmp,11,4,0.07406,2.075,0.38499292,0.34578313,87.550232,67.6486587524,22.527432,12.821256,15.05617,21.279337,31.24679
i16.bmp,i16_11_5.bmp,11,5,0.1412,0.95,0.53417424,0.39005964,86.790497,73.1409606934,30.421806,19.960328,22.313102,29.164386,39.78793
i16.bmp,i16_12_1.bmp,12,1,0.14658,5.875,0.02054273,0.12872158,18.505232,10.7156305313,2.99169,1.091389,1.507839,2.72657,4.74066
i16.bmp,i16_12_2.bmp,12,2,0.12692,5.575,0.03240982,0.14749564,9.428043,7.3598775864,2.798623,1.662982,1.986391,2.732039,3.677439
i16.bmp,i16_12_3.bmp,12,3,0.14312,4.925,0.08459656,0.19831295,10.064557,9.0975179672,3.389714,2.407273,2.688039,3.294556,4.186549
i16.bmp,i16_12_4.bmp,12,4,0.09559,3.28205,0.27272207,0.30958078,40.403297,25.3460159302,8.293404,4.732588,5.459878,7.652401,11.767934
i16.bmp,i16_12_5.bmp,12,5,0.11068,2.6,0.48287678,0.42817783,37.02298,24.5823822021,8.894812,5.749434,6.293813,8.312381,12.078242
I16.bmp,I16_13_1.BMP,13,1,0.13134,4.6,0.05301677,0.11939611,13.717522,9.1858711243,3.223132,2.147381,2.405918,3.083163,4.180315
i16.bmp,i16_13_2.bmp,13,2,0.10430999999999999,3.8157900000000002,0.12541860000000002,0.17172283,21.338329,12.0933837891,4.62916,3.41278,3.658921,4.419746,5.808814
i16.bmp,i16_13_3.bmp,13,3,0.11942,4.46154,0.1391178,0.25845565,25.737511,18.4550609589,5.01304,2.93682,3.157603,4.291335,7.590183
i16.bmp,i16_13_4.bmp,13,4,0.08843999999999999,3.0512799999999998,0.49342144,0.3614145,40.58765800000001,22.5277671814,8.0164,6.139569,6.490237,7.565672,9.993292
i16.bmp,i16_13_5.bmp,13,5,0.09802999999999999,3.625,0.31454562,0.43265713,23.956877,10.3264608383,4.94845,4.166385,4.325215,4.816004,5.704132
i16.bmp,i16_14_1.bmp,14,1,0.1379,5.76923,0.04562711,0.07883262,26.016985,27.0265254974,6.537199,1.653607,2.43789,5.643247,11.53046
i16.bmp,i16_14_2.bmp,14,2,0.13505999999999999,6.1315800000000005,0.02618375,0.04052924,18.844706,11.9895830154,3.488068,1.138857,1.789228,3.271669,5.403307
i16.bmp,i16_14_3.bmp,14,3,0.11244000000000001,5.61538,0.06083398,0.07106351,26.461958000000006,22.8410720825,6.154383,1.962995,2.998066,5.657833,9.80725
i16.bmp,i16_14_4.bmp,14,4,0.13282,5.52632,0.10127573,0.091963,35.98956300000001,27.3843612671,8.119121,2.74056,4.055131,7.60462,12.697612
i16.bmp,i16_14_5.bmp,14,5,0.14092000000000002,4.575,0.15276476,0.10832056,42.690392,39.7223892212,10.570715,3.509217,5.091787,9.656042,16.964316
i16.bmp,i16_15_1.bmp,15,1,0.11304000000000004,3.41026,0.0924015,0.08593055,50.75584,60.7325897217,20.063754,5.886388,10.069719,19.549425,30.572118
i16.bmp,i16_15_2.bmp,15,2,0.12480999999999999,3.5384599999999997,0.09695385,0.08279645,54.031235,77.5734710693,26.22227,7.219326,12.821952,25.684826,40.160031
i16.bmp,i16_15_3.bmp,15,3,0.12240999999999999,3.475,0.09429892,0.07737017,51.385193,83.5291442871,28.923364,7.458015,13.692722,28.363641,44.713729
i16.bmp,i16_15_4.bmp,15,4,0.13485999999999998,3.65,0.07478322,0.07690261,51.943501,91.0606079102,31.630917,7.583203,14.553548,31.141093,49.198111
i16.bmp,i16_15_5.bmp,15,5,0.12052,4.02632,0.04053875,0.06244204,89.801682,120.1432266235,38.350477,7.499807,16.052849,37.586603,61.411978
i16.bmp,i16_16_1.bmp,16,1,0.13752999999999999,5.9230800000000015,0.00052595,0.00145887,3.155005,5.8638687134,4.812891,4.56928,4.638357,4.798737,5.001578
i16.bmp,i16_16_2.bmp,16,2,0.14572000000000002,6.275,0.00225779,0.0068429,5.120255,9.7289495468,7.720595,7.28065,7.403691,7.691714,8.06638
i16.bmp,i16_16_3.bmp,16,3,0.18272,5.68421,0.00624087,0.01984175,10.764737,19.311958313,16.454448,15.735599,15.945982,16.420502,16.99686
i16.bmp,i16_16_4.bmp,16,4,0.22845,5.75,0.02073771,0.03445474,14.821244,28.2908058167,21.886961,20.546123,20.913866,21.788459,22.958559
i16.bmp,i16_16_5.bmp,16,5,0.14781,4.61538,0.02832111,0.10188519,22.447308,38.191204071,33.551946,32.472835,32.803015,33.516048,34.336776
i16.bmp,i16_17_1.bmp,17,1,0.13642,5.825,0.00281614,0.00286575,4.073143,6.424302578,3.360245,2.40241,2.711641,3.354852,4.014242
i16.bmp,i16_17_2.bmp,17,2,0.16882,7.1,0.01302663,0.02547694,7.512853999999999,11.2142381668,6.199988,4.566333,5.088917,6.182577,7.32847
i16.bmp,i16_17_3.bmp,17,3,0.15309,4.75,0.01918164,0.01728725,10.237223,17.26471138,8.669939,6.103379,6.908579,8.624452,10.476785
i16.bmp,i16_17_4.bmp,17,4,0.22514,6.65,0.05178977,0.07438197,14.411815,23.0904388428,13.335886,9.767827,10.878053,13.287507,15.842097
i16.bmp,i16_17_5.bmp,17,5,0.07681,3.35897,0.0936613,0.07906999,19.824957,41.1425132751,18.724122,12.649053,14.399015,18.412044,23.361308
i16.bmp,i16_18_1.bmp,18,1,0.13601,4.6,0.00327252,0.00588777,7.792596,10.4399433136,5.185767,3.340487,3.810651,5.116729,6.629922
i16.bmp,i16_18_2.bmp,18,2,0.11495,4.3947400000000005,0.00630949,0.01047755,10.885926,14.9047641754,7.301632,4.785595,5.419542,7.20303,9.282323
i16.bmp,i16_18_3.bmp,18,3,0.11152000000000001,4.05,0.0126279,0.02039014,15.687170000000002,20.5923576355,10.37343,6.819441,7.714669,10.242714,13.162906
i16.bmp,i16_18_4.bmp,18,4,0.11685,3.92308,0.02614006,0.03877889,21.405937,26.9163227081,14.588626,9.749972,11.010646,14.45014,18.305092
i16.bmp,i16_18_5.bmp,18,5,0.09809,3.94737,0.05294256,0.06072194,27.261284000000003,32.7154045105,19.236758,13.895233,15.316886,19.03889,23.354499
i16.bmp,i16_19_1.bmp,19,1,0.14529,5.575,0.0173775,0.12464196,5.442224,3.216627121,1.665842,1.380556,1.468093,1.651638,1.877796
i16.bmp,i16_19_2.bmp,19,2,0.14443,5.375,0.032976099999999994,0.19226348,6.303654,3.9498074055,2.064586,1.745858,1.836046,2.039575,2.318138
i16.bmp,i16_19_3.bmp,19,3,0.11244000000000001,4.61538,0.06105183,0.26770822,8.901842,5.1037678719,2.572387,2.185506,2.276982,2.509969,2.930209
i16.bmp,i16_19_4.bmp,19,4,0.08534,4.15385,0.11112474,0.35047171,13.016036,7.7673339844,3.35599,2.734812,2.831419,3.162059,4.074491
i16.bmp,i16_19_5.bmp,19,5,0.10468,3.66667,0.19212274,0.43612254,17.442059,10.483959198,4.505225,3.516291,3.63016,4.169224,5.716291
i16.bmp,i16_20_1.bmp,20,1,0.13266,6.076919999999999,0.01358272,0.09514304,3.43396,3.1484568119,1.469112,1.294175,1.327204,1.429287,1.650845
i16.bmp,i16_20_2.bmp,20,2,0.15688,5.74359,0.03126711,0.16881269,4.888783,4.2847213745,2.047967,1.801647,1.848694,1.995996,2.299211
i16.bmp,i16_20_3.bmp,20,3,0.12262,5.18421,0.08409028,0.31022424,7.740425,6.92299366,3.15874,2.749127,2.830869,3.07135,3.574001
i16.bmp,i16_20_4.bmp,20,4,0.12839,4.125,0.26481894,0.5785927,17.547329,14.7223672867,5.634036,4.560062,4.759346,5.34578,6.796983
i16.bmp,i16_20_5.bmp,20,5,0.12932000000000002,3.58974,0.85564973,0.97057691,31.654858,27.511428833,10.149354,7.562027,8.059751,9.535026,12.853285
i16.bmp,i16_21_1.bmp,21,1,0.1728,5.825,0.02589982,0.09132879,5.113729,3.6999731064,1.865677,1.664892,1.70474,1.825077,2.067214
i16.bmp,i16_21_2.bmp,21,2,0.13493,5.46154,0.05140456,0.15431287,8.233607000000001,6.0282716751,2.54448,2.236629,2.288366,2.455959,2.889115
i16.bmp,i16_21_3.bmp,21,3,0.10707,4.25641,0.09788509,0.24825468,10.206597,7.5981702805,3.299096,2.910571,2.977901,3.19721,3.722178
i16.bmp,i16_21_4.bmp,21,4,0.09218,3.7692300000000003,0.18066049,0.35942886,19.755442,10.6793613434,4.428328,3.772357,3.877233,4.243336,5.164414
i16.bmp,i16_21_5.bmp,21,5,0.09272000000000001,1.84615,0.36565731,0.42691609,40.740704,36.4746665955,16.349177,11.968063,13.250869,16.105934,19.690727
i16.bmp,i16_22_1.bmp,22,1,0.1338,5.61538,0.01455677,0.10463711,9.710172,5.0712842941,1.867215,1.425524,1.515985,1.791533,2.294128
i16.bmp,i16_22_2.bmp,22,2,0.13485999999999998,5.35,0.02776683,0.1532969,12.147155,6.5040354729,2.559458,1.885378,2.015959,2.444162,3.218253
i16.bmp,i16_22_3.bmp,22,3,0.085,4.94595,0.05787253,0.25359373,14.670628,16.673248291,6.048028,2.851585,3.278301,5.648686,9.217097
i16.bmp,i16_22_4.bmp,22,4,0.11463,3.9736800000000003,0.10152941,0.28594797,26.163494,40.8489494324,15.639321,5.749453,7.917851,15.357733,23.642377
i16.bmp,i16_22_5.bmp,22,5,0.09005,2.775,0.24905338,0.42086019,57.356777,102.2098236084,43.730428,21.540279,28.885095,43.678028,58.62816
i16.bmp,i16_23_1.bmp,23,1,0.14658,6.125,0.00197099,0.02784249,3.585163,3.7320802212,1.072801,0.551092,0.661339,0.993017,1.564047
i16.bmp,i16_23_2.bmp,23,2,0.13175,4.825,0.04041773,0.12606991,10.278972,7.7024822235,3.095398,2.168438,2.410476,2.998043,3.877676
i16.bmp,i16_23_3.bmp,23,3,0.07246,2.7,0.18711179,0.28607321,46.441696,71.7543869019,20.34272,7.916149,9.863029,18.209898,32.955235
i16.bmp,i16_23_4.bmp,23,4,0.09507,2.15789,0.35258997,0.33947165,84.123642,62.0426025391,22.79967,12.715267,15.308411,22.030257,31.060343
i16.bmp,i16_23_5.bmp,23,5,0.081,1.5263200000000001,0.56288294,0.39137978,89.827797,71.059387207,30.263563,18.904779,22.216206,29.977545,38.596939
i16.bmp,i16_24_1.bmp,24,1,0.12014000000000001,5.3684199999999995,0.02404207,0.08545386,4.197708,3.9631388187,1.869517,1.625481,1.671848,1.817686,2.119017
i16.bmp,i16_24_2.bmp,24,2,0.09809,4.0526300000000015,0.05974336,0.14441075,9.728761,9.7795219421,3.636873,2.695259,2.850024,3.400894,4.6597
i16.bmp,i16_24_3.bmp,24,3,0.11169000000000001,2.6410299999999998,0.16038953,0.2536547,36.244064,29.9355754852,9.277317,5.913358,6.574701,8.615471,12.641779
i16.bmp,i16_24_4.bmp,24,4,0.05915,1.84211,0.38484617,0.34544980000000003,74.773003,63.9574432373,19.402873,10.908975,12.4693,17.581231,28.158086
i16.bmp,i16_24_5.bmp,24,5,0.11742999999999999,0.97436,0.56758094,0.40195214,88.593903,70.7914886475,29.380391,18.80843,21.761082,29.034951,37.345141
I17.bmp,I17_01_1.bmp,1,1,0.09192,5.89189,0.01401221,0.0999014,3.815423000000001,2.7174041271,1.491122,1.307183,1.356369,1.474605,1.642392
i17.bmp,i17_01_2.bmp,1,2,0.11861,5.21053,0.02744955,0.16077195,5.240629,3.5117480755,1.893626,1.697967,1.747505,1.872165,2.061209
i17.bmp,i17_01_3.bmp,1,3,0.12535,5.05128,0.05368717,0.24097516,7.635231,4.2260074615,2.462618,2.254713,2.306093,2.438332,2.64343
i17.bmp,i17_01_4.bmp,1,4,0.12359,4.38462,0.0981415,0.32658033,10.514508,5.2401890755,3.333471,3.080343,3.143265,3.307051,3.550096
i17.bmp,i17_01_5.bmp,1,5,0.09716,3.8717900000000003,0.17940483,0.41699618,14.465158,7.7493729591,4.979215,4.513437,4.637564,4.948957,5.351124
i17.bmp,i17_02_1.bmp,2,1,0.15712,5.75,0.00429266,0.05032126,2.296113,2.1168308258,1.097781,0.903349,0.958331,1.086922,1.248089
i17.bmp,i17_02_2.bmp,2,2,0.15,6.0,0.00863403,0.08142995,3.308099,2.8467969894,1.451496,1.221322,1.284594,1.436874,1.633021
i17.bmp,i17_02_3.bmp,2,3,0.16158,5.825,0.01735198,0.12872592,4.6405949999999985,3.4357435703,1.882224,1.631268,1.696604,1.862619,2.087449
i17.bmp,i17_02_4.bmp,2,4,0.13687,5.275,0.03438616,0.19602436,6.347305,4.0324501991,2.422468,2.174022,2.236366,2.399377,2.63166
i17.bmp,i17_02_5.bmp,2,5,0.10174,4.48718,0.06764760000000003,0.28534683,9.504971,5.6697554588,3.485076,3.159051,3.243438,3.460589,3.7512
i17.bmp,i17_03_1.bmp,3,1,0.10182999999999999,4.97368,0.03568252,0.09433686,8.037559,5.3337273598,2.307667,1.901489,1.993265,2.24178,2.687956
i17.bmp,i17_03_2.bmp,3,2,0.10754000000000001,4.4359,0.07087685,0.15310325,11.483777,6.9865264893,3.102815,2.55419,2.670145,2.999812,3.638486
i17.bmp,i17_03_3.bmp,3,3,0.07135,3.82051,0.14118121,0.24927735,16.421947,8.2354450226,4.044196,3.419801,3.549997,3.928306,4.654284
i17.bmp,i17_03_4.bmp,3,4,0.11484000000000001,3.35,0.25235695,0.33857295,23.910137,12.4291524887,5.220117,4.414193,4.564715,5.026619,6.069018
i17.bmp,i17_03_5.bmp,3,5,0.08728999999999999,2.89744,0.46064712,0.45070827,33.905899,14.1080932617,6.718609,5.871501,6.039584,6.546809,7.569435
i17.bmp,i17_04_1.bmp,4,1,0.12276,5.76923,0.00426313,0.04909522,5.57907,2.8326058388,1.181805,0.788467,0.888992,1.154814,1.50161
i17.bmp,i17_04_2.bmp,4,2,0.10842,5.97368,0.00744624,0.07187242,7.734431,4.1225409508,1.782518,1.106958,1.27974,1.748308,2.319506
i17.bmp,i17_04_3.bmp,4,3,0.11657000000000001,5.33333,0.01451149,0.1079474,11.690565,7.2228627205,3.080685,1.725285,2.089405,3.044266,4.108384
i17.bmp,i17_04_4.bmp,4,4,0.13122999999999999,5.23684,0.02840644,0.16235312,14.63657,12.5469388962,5.393664,2.803146,3.549664,5.363398,7.26793
i17.bmp,i17_04_5.bmp,4,5,0.08872999999999999,4.73684,0.05510333,0.2374667,15.832670000000002,21.0363616943,9.02466,4.568001,5.912856,8.990438,12.170687
i17.bmp,i17_05_1.bmp,5,1,0.14953,5.825,0.00921206,0.10140576,3.376957,2.5613045692,1.321395,1.14813,1.192984,1.304101,1.467101
i17.bmp,i17_05_2.bmp,5,2,0.15964,5.925,0.01775823,0.15957832,4.507557,3.1188180447,1.683615,1.500691,1.546022,1.662626,1.842197
i17.bmp,i17_05_3.bmp,5,3,0.11431,5.23684,0.05122172,0.28448781,7.5813929999999985,4.5339355469,2.791559,2.542932,2.605376,2.767735,3.001567
i17.bmp,i17_05_4.bmp,5,4,0.08004,4.17949,0.14054023,0.42872372,13.957598,8.6604156494,5.928672,5.268592,5.466675,5.915982,6.403359
i17.bmp,i17_05_5.bmp,5,5,0.09324,3.34211,0.35750105,0.59481454,26.390282,21.3631916046,15.007043,13.113028,13.747695,15.023664,16.24977
i17.bmp,i17_06_1.bmp,6,1,0.12584,4.23684,0.09919877,0.08482307,33.095619,14.1888809204,4.707041,2.297556,3.008002,4.595353,6.517767
i17.bmp,i17_06_2.bmp,6,2,0.13535,4.43243,0.17975839999999998,0.15498309,35.689625,15.0841274261,5.783522,3.370058,4.110665,5.672756,7.567145
i17.bmp,i17_06_3.bmp,6,3,0.1118,4.0,0.28904478,0.24838179,47.55648400000001,18.1364498138,6.741577,4.514591,5.178951,6.610816,8.434965
i17.bmp,i17_06_4.bmp,6,4,0.1412,3.55,0.40690408,0.34316281,50.967457,19.7380466461,8.395763,6.147835,6.846697,8.313009,10.027581
i17.bmp,i17_06_5.bmp,6,5,0.12642,3.30769,0.57067886,0.4663020000000001,54.766499,21.7420883179,11.756813,9.042891,9.959745,11.748676,13.562017
i17.bmp,i17_07_1.bmp,7,1,0.11999000000000001,5.71795,0.02046564,0.08148583,7.425439,4.5886554718,2.128666,1.682712,1.801873,2.089755,2.494369
i17.bmp,i17_07_2.bmp,7,2,0.12497,4.65789,0.06197529,0.15010571,11.98355,7.0013036728,3.565605,2.84354,3.053055,3.523208,4.120552
i17.bmp,i17_07_3.bmp,7,3,0.10124,3.89744,0.12718510000000002,0.24385201,18.610447,12.749797821,5.836648,4.635746,4.947439,5.697557,6.864947
i17.bmp,i17_07_4.bmp,7,4,0.09716,3.20513,0.19010743,0.35535014,39.077366,28.2918758392,10.98296,8.192472,8.913615,10.704849,13.330416
i17.bmp,i17_07_5.bmp,7,5,0.081,2.47368,0.28327358,0.40801924,51.538925,49.9951438904,18.0232,12.656564,13.788603,16.971862,23.309136
