mos,dist_img,var,ref_img,dst_type
5.94444,i24_08_1.bmp,0.11749,i24.bmp,08
4.97143,i24_08_2.bmp,0.13084,i24.bmp,08
4.05714,i24_08_3.bmp,0.12741,i24.bmp,08
3.17647,i24_08_4.bmp,0.09729,i24.bmp,08
2.61765,i24_08_5.bmp,0.09314,i24.bmp,08
6.00000,i24_09_1.bmp,0.14699,i24.bmp,09
5.29412,i24_09_2.bmp,0.13497,i24.bmp,09
4.52778,i24_09_3.bmp,0.14952,i24.bmp,09
3.38889,i24_09_4.bmp,0.12594,i24.bmp,09
2.00000,i24_09_5.bmp,0.09035,i24.bmp,09
5.88571,i24_10_1.bmp,0.17967,i24.bmp,10
5.82857,i24_10_2.bmp,0.12445,i24.bmp,10
4.65714,i24_10_3.bmp,0.12083,i24.bmp,10
3.27778,i24_10_4.bmp,0.13950,i24.bmp,10
1.85294,i24_10_5.bmp,0.11862,i24.bmp,10
5.40000,I24_11_1.BMP,0.12256,I24.bmp,11
4.69697,i24_11_2.bmp,0.10913,i24.bmp,11
4.02941,i24_11_3.bmp,0.10593,i24.bmp,11
2.57143,i24_11_4.bmp,0.10130,i24.bmp,11
0.91667,i24_11_5.bmp,0.08217,i24.bmp,11
5.68571,i24_12_1.bmp,0.14440,i24.bmp,12
6.08571,i24_12_2.bmp,0.14775,i24.bmp,12
5.48485,i24_12_3.bmp,0.12943,i24.bmp,12
3.50000,i24_12_4.bmp,0.11453,i24.bmp,12
2.58333,i24_12_5.bmp,0.12653,i24.bmp,12
4.05882,I24_13_1.BMP,0.10959,I24.bmp,13
3.74286,i24_13_2.bmp,0.10176,i24.bmp,13
3.31429,i24_13_3.bmp,0.10514,i24.bmp,13
2.88889,i24_13_4.bmp,0.10956,i24.bmp,13
2.50000,i24_13_5.bmp,0.08575,i24.bmp,13
6.00000,i24_14_1.bmp,0.16660,i24.bmp,14
5.97143,i24_14_2.bmp,0.15901,i24.bmp,14
5.34286,i24_14_3.bmp,0.16632,i24.bmp,14
5.13889,i24_14_4.bmp,0.18490,i24.bmp,14
4.63889,i24_14_5.bmp,0.13119,i24.bmp,14
4.02778,i24_15_1.bmp,0.16427,i24.bmp,15
4.40000,i24_15_2.bmp,0.14680,i24.bmp,15
3.88571,i24_15_3.bmp,0.19282,i24.bmp,15
3.66667,i24_15_4.bmp,0.17568,i24.bmp,15
3.38889,i24_15_5.bmp,0.18953,i24.bmp,15
5.97143,i24_16_1.bmp,0.14278,i24.bmp,16
6.11111,i24_16_2.bmp,0.19156,i24.bmp,16
5.45714,i24_16_3.bmp,0.21511,i24.bmp,16
5.61111,i24_16_4.bmp,0.18953,i24.bmp,16
4.88571,i24_16_5.bmp,0.24833,i24.bmp,16
5.75000,i24_17_1.bmp,0.12653,i24.bmp,17
6.47222,i24_17_2.bmp,0.21331,i24.bmp,17
4.80556,i24_17_3.bmp,0.14604,i24.bmp,17
6.72222,i24_17_4.bmp,0.26820,i24.bmp,17
3.60000,i24_17_5.bmp,0.16758,i24.bmp,17
4.80000,i24_18_1.bmp,0.15545,i24.bmp,18
4.39394,i24_18_2.bmp,0.13511,i24.bmp,18
3.91176,i24_18_3.bmp,0.16828,i24.bmp,18
4.11429,i24_18_4.bmp,0.15530,i24.bmp,18
3.79412,i24_18_5.bmp,0.13656,i24.bmp,18
5.57143,i24_19_1.bmp,0.12959,i24.bmp,19
5.17647,i24_19_2.bmp,0.10581,i24.bmp,19
4.77778,i24_19_3.bmp,0.10476,i24.bmp,19
4.08824,i24_19_4.bmp,0.10496,i24.bmp,19
3.85714,i24_19_5.bmp,0.11530,i24.bmp,19
6.14286,i24_20_1.bmp,0.15724,i24.bmp,20
5.61111,i24_20_2.bmp,0.14314,i24.bmp,20
5.17143,i24_20_3.bmp,0.14278,i24.bmp,20
4.02857,i24_20_4.bmp,0.13084,i24.bmp,20
3.51429,i24_20_5.bmp,0.10199,i24.bmp,20
5.77778,i24_21_1.bmp,0.17617,i24.bmp,21
4.82857,i24_21_2.bmp,0.11055,i24.bmp,21
4.14286,i24_21_3.bmp,0.10799,i24.bmp,21
3.36111,i24_21_4.bmp,0.09744,i24.bmp,21
2.68571,i24_21_5.bmp,0.09707,i24.bmp,21
5.77143,i24_22_1.bmp,0.14617,i24.bmp,22
5.02941,i24_22_2.bmp,0.11380,i24.bmp,22
4.61765,i24_22_3.bmp,0.12489,i24.bmp,22
3.33333,i24_22_4.bmp,0.13029,i24.bmp,22
2.74286,i24_22_5.bmp,0.12351,i24.bmp,22
5.80000,i24_23_1.bmp,0.17520,i24.bmp,23
6.02778,i24_23_2.bmp,0.19439,i24.bmp,23
5.68571,i24_23_3.bmp,0.18415,i24.bmp,23
5.08824,i24_23_4.bmp,0.14024,i24.bmp,23
2.29412,i24_23_5.bmp,0.09781,i24.bmp,23
5.70588,i24_24_1.bmp,0.12840,i24.bmp,24
5.34286,i24_24_2.bmp,0.14537,i24.bmp,24
4.34286,i24_24_3.bmp,0.15088,i24.bmp,24
2.74286,i24_24_4.bmp,0.11671,i24.bmp,24
0.41667,i24_24_5.bmp,0.12028,i24.bmp,24
5.14286,I25_01_1.bmp,0.10799,I25.bmp,01
4.67647,i25_01_2.bmp,0.09037,i25.bmp,01
4.40000,i25_01_3.bmp,0.12905,i25.bmp,01
3.88571,i25_01_4.bmp,0.10514,i25.bmp,01
3.44444,i25_01_5.bmp,0.13290,i25.bmp,01
5.54286,i25_02_1.bmp,0.15303,i25.bmp,02
5.27778,i25_02_2.bmp,0.18680,i25.bmp,02
5.25000,i25_02_3.bmp,0.10668,i25.bmp,02
4.45714,i25_02_4.bmp,0.10949,i25.bmp,02
3.77143,i25_02_5.bmp,0.09968,i25.bmp,02
4.00000,i25_03_1.bmp,0.09897,i25.bmp,03
3.58333,i25_03_2.bmp,0.11369,i25.bmp,03
3.25000,i25_03_3.bmp,0.12653,i25.bmp,03
2.91429,i25_03_4.bmp,0.11691,i25.bmp,03
2.41667,i25_03_5.bmp,0.13249,i25.bmp,03
6.39394,i25_04_1.bmp,0.12813,i25.bmp,04
6.16667,i25_04_2.bmp,0.15466,i25.bmp,04
5.88889,i25_04_3.bmp,0.18749,i25.bmp,04
5.50000,i25_04_4.bmp,0.14959,i25.bmp,04
5.23529,i25_04_5.bmp,0.12519,i25.bmp,04
5.33333,i25_05_1.bmp,0.14699,i25.bmp,05
5.25714,i25_05_2.bmp,0.10176,i25.bmp,05
4.61111,i25_05_3.bmp,0.10598,i25.bmp,05
3.85714,i25_05_4.bmp,0.11530,i25.bmp,05
2.75000,i25_05_5.bmp,0.11369,i25.bmp,05
4.40000,i25_06_1.bmp,0.15226,i25.bmp,06
4.28571,i25_06_2.bmp,0.12501,i25.bmp,06
3.70588,i25_06_3.bmp,0.12840,i25.bmp,06
3.47222,i25_06_4.bmp,0.14426,i25.bmp,06
3.02778,i25_06_5.bmp,0.15459,i25.bmp,06
3.50000,i25_07_1.bmp,0.11453,i25.bmp,07
3.14286,i25_07_2.bmp,0.15724,i25.bmp,07
3.03030,i25_07_3.bmp,0.14523,i25.bmp,07
2.71429,i25_07_4.bmp,0.14885,i25.bmp,07
2.74286,i25_07_5.bmp,0.14196,i25.bmp,07
5.52941,i25_08_1.bmp,0.13942,i25.bmp,08
5.05556,i25_08_2.bmp,0.14134,i25.bmp,08
4.29412,i25_08_3.bmp,0.13497,i25.bmp,08
3.17647,i25_08_4.bmp,0.15823,i25.bmp,08
1.94444,i25_08_5.bmp,0.16641,i25.bmp,08
5.83333,i25_09_1.bmp,0.16434,i25.bmp,09
5.20000,i25_09_2.bmp,0.13880,i25.bmp,09
4.22857,i25_09_3.bmp,0.12832,i25.bmp,09
3.11765,i25_09_4.bmp,0.12314,i25.bmp,09
1.33333,i25_09_5.bmp,0.13029,i25.bmp,09
5.85714,i25_10_1.bmp,0.12868,i25.bmp,10
5.57143,i25_10_2.bmp,0.13574,i25.bmp,10
4.25714,i25_10_3.bmp,0.15827,i25.bmp,10
2.14706,i25_10_4.bmp,0.11108,i25.bmp,10
1.47222,i25_10_5.bmp,0.14426,i25.bmp,10
6.08571,I25_11_1.BMP,0.18679,I25.bmp,11
5.86111,i25_11_2.bmp,0.16737,i25.bmp,11
5.36111,i25_11_3.bmp,0.14779,i25.bmp,11
4.97222,i25_11_4.bmp,0.15459,i25.bmp,11
4.60000,i25_11_5.bmp,0.15226,i25.bmp,11
6.02778,i25_12_1.bmp,0.14952,i25.bmp,12
5.80000,i25_12_2.bmp,0.15010,i25.bmp,12
4.83333,i25_12_3.bmp,0.20601,i25.bmp,12
5.03030,i25_12_4.bmp,0.16310,i25.bmp,12
4.66667,i25_12_5.bmp,0.23570,i25.bmp,12
4.82857,I25_13_1.BMP,0.13694,I25.bmp,13
5.71429,i25_13_2.bmp,0.15945,i25.bmp,13
3.68571,i25_13_3.bmp,0.07847,i25.bmp,13
4.57143,i25_13_4.bmp,0.11631,i25.bmp,13
3.02857,i25_13_5.bmp,0.12445,i25.bmp,13
5.71429,i25_14_1.bmp,0.16938,i25.bmp,14
5.14286,i25_14_2.bmp,0.15196,i25.bmp,14
5.08824,i25_14_3.bmp,0.16306,i25.bmp,14
3.82857,i25_14_4.bmp,0.20398,i25.bmp,14
3.11111,i25_14_5.bmp,0.23167,i25.bmp,14
3.27778,i25_15_1.bmp,0.26820,i25.bmp,15
2.93939,i25_15_2.bmp,0.16000,i25.bmp,15
3.52778,i25_15_3.bmp,0.20595,i25.bmp,15
3.97059,i25_15_4.bmp,0.16888,i25.bmp,15
4.14286,i25_15_5.bmp,0.16730,i25.bmp,15
5.91667,i25_16_1.bmp,0.15897,i25.bmp,16
6.41667,i25_16_2.bmp,0.17732,i25.bmp,16
5.77143,i25_16_3.bmp,0.16702,i25.bmp,16
5.55556,i25_16_4.bmp,0.15930,i25.bmp,16
4.47059,i25_16_5.bmp,0.12640,i25.bmp,16
5.61111,i25_17_1.bmp,0.15849,i25.bmp,17
6.85714,i25_17_2.bmp,0.14080,i25.bmp,17
4.48571,i25_17_3.bmp,0.17319,i25.bmp,17
6.38889,i25_17_4.bmp,0.23661,i25.bmp,17
3.28571,i25_17_5.bmp,0.16938,i25.bmp,17
5.61111,i25_18_1.bmp,0.20138,i25.bmp,18
5.05882,i25_18_2.bmp,0.10959,i25.bmp,18
4.44444,i25_18_3.bmp,0.14404,i25.bmp,18
4.00000,i25_18_4.bmp,0.15713,i25.bmp,18
2.67647,i25_18_5.bmp,0.13619,i25.bmp,18
5.16667,i25_19_1.bmp,0.14959,i25.bmp,19
4.28571,i25_19_2.bmp,0.09537,i25.bmp,19
3.83333,i25_19_3.bmp,0.10758,i25.bmp,19
3.79412,i25_19_4.bmp,0.09093,i25.bmp,19
3.34286,i25_19_5.bmp,0.09850,i25.bmp,19
5.67647,i25_20_1.bmp,0.11557,i25.bmp,20
5.54286,i25_20_2.bmp,0.13608,i25.bmp,20
5.00000,i25_20_3.bmp,0.12122,i25.bmp,20
4.97222,i25_20_4.bmp,0.18628,i25.bmp,20
4.05714,i25_20_5.bmp,0.17116,i25.bmp,20
5.17143,i25_21_1.bmp,0.13084,i25.bmp,21
4.45714,i25_21_2.bmp,0.09340,i25.bmp,21
4.88571,i25_21_3.bmp,0.17967,i25.bmp,21
3.42857,i25_21_4.bmp,0.10130,i25.bmp,21
2.91429,i25_21_5.bmp,0.11691,i25.bmp,21
4.80556,i25_22_1.bmp,0.17042,i25.bmp,22
4.25000,i25_22_2.bmp,0.15404,i25.bmp,22
3.79412,i25_22_3.bmp,0.11601,i25.bmp,22
3.40000,i25_22_4.bmp,0.12905,i25.bmp,22
2.79412,i25_22_5.bmp,0.13007,i25.bmp,22
6.30556,i25_23_1.bmp,0.14065,i25.bmp,23
6.27778,i25_23_2.bmp,0.16947,i25.bmp,23
6.17143,i25_23_3.bmp,0.11770,i25.bmp,23
6.14286,i25_23_4.bmp,0.16730,i25.bmp,23
5.97143,i25_23_5.bmp,0.15901,i25.bmp,23
5.65714,i25_24_1.bmp,0.13964,i25.bmp,24
5.44444,i25_24_2.bmp,0.12696,i25.bmp,24
4.62857,i25_24_3.bmp,0.14617,i25.bmp,24
4.02778,i25_24_4.bmp,0.15459,i25.bmp,24
2.77143,i25_24_5.bmp,0.14047,i25.bmp,24
