dist_img,ref_img,dmos,var
I51_15_01.png,I51.png,3.97,0.657
I51_15_02.png,I51.png,3,0.856
I51_15_03.png,I51.png,2.2,0.542
I51_15_04.png,I51.png,1.69,0.682
I51_15_05.png,I51.png,1.33,0.537
I51_16_01.png,I51.png,4.4,0.611
I51_16_02.png,I51.png,4.27,0.854
I51_16_03.png,I51.png,3.7,0.781
I51_16_04.png,I51.png,2.73,0.892
I51_16_05.png,I51.png,2.07,0.727
I51_17_01.png,I51.png,4.63,0.482
I51_17_02.png,I51.png,4.67,0.471
I51_17_03.png,I51.png,4.37,0.482
I51_17_04.png,I51.png,3.77,0.883
I51_17_05.png,I51.png,2.07,0.892
I51_18_01.png,I51.png,4.3,0.458
I51_18_02.png,I51.png,4.45,0.664
I51_18_03.png,I51.png,4.43,0.496
I51_18_04.png,I51.png,4.48,0.561
I51_18_05.png,I51.png,4.03,0.752
I51_19_01.png,I51.png,4.43,0.559
I51_19_02.png,I51.png,4.13,0.499
I51_19_03.png,I51.png,2.93,0.854
I51_19_04.png,I51.png,1.57,0.496
I51_19_05.png,I51.png,1.37,0.482
I51_20_01.png,I51.png,4.27,0.629
I51_20_02.png,I51.png,3.83,1.157
I51_20_03.png,I51.png,4.13,0.884
I51_20_04.png,I51.png,3.67,1.075
I51_20_05.png,I51.png,2.67,1.374
I51_21_01.png,I51.png,4,1.095
I51_21_02.png,I51.png,3,0.966
I51_21_03.png,I51.png,2.47,0.67
I51_21_04.png,I51.png,2.47,1.231
I51_21_05.png,I51.png,1.23,0.423
I51_22_01.png,I51.png,4.07,0.814
I51_22_02.png,I51.png,3.53,0.921
I51_22_03.png,I51.png,3.45,0.978
I51_22_04.png,I51.png,3.03,1.048
I51_22_05.png,I51.png,2.33,0.83
I51_23_01.png,I51.png,2.53,0.921
I51_23_02.png,I51.png,2.43,1.257
I51_23_03.png,I51.png,2.53,0.921
I51_23_04.png,I51.png,2.2,0.833
I51_23_05.png,I51.png,2.07,0.892
I51_24_01.png,I51.png,3.2,0.909
I51_24_02.png,I51.png,2.17,0.82
I51_24_03.png,I51.png,1.43,0.496
I51_24_04.png,I51.png,1.43,0.761
I51_24_05.png,I51.png,1.17,0.373
I51_25_01.png,I51.png,3.67,0.869
I51_25_02.png,I51.png,4.13,0.67
I51_25_03.png,I51.png,4.5,0.5
I51_25_04.png,I51.png,4.07,0.772
I51_25_05.png,I51.png,3.57,0.803
I52_01_01.png,I52.png,4.77,0.423
I52_01_02.png,I52.png,4.47,0.67
I52_01_03.png,I52.png,2.73,0.772
I52_01_04.png,I52.png,1.87,0.618
I52_01_05.png,I52.png,1.27,0.442
I52_02_01.png,I52.png,4.07,0.68
I52_02_02.png,I52.png,2.94,0.669
I52_02_03.png,I52.png,1.8,0.6
I52_02_04.png,I52.png,1.37,0.482
I52_02_05.png,I52.png,1.26,0.438
I52_03_01.png,I52.png,4.7,0.458
I52_03_02.png,I52.png,4.2,0.748
I52_03_03.png,I52.png,2.67,0.745
I52_03_04.png,I52.png,1.77,0.667
I52_03_05.png,I52.png,1.6,0.611
I52_04_01.png,I52.png,4.33,0.65
I52_04_02.png,I52.png,2.97,0.875
I52_04_03.png,I52.png,1.93,0.814
I52_04_04.png,I52.png,1.5,0.563
I52_04_05.png,I52.png,1.37,0.547
I52_05_01.png,I52.png,4.63,0.482
I52_05_02.png,I52.png,2.83,0.934
I52_05_03.png,I52.png,2.37,0.836
I52_05_04.png,I52.png,2.53,0.884
I52_05_05.png,I52.png,3.03,0.912
I52_06_01.png,I52.png,4.23,0.667
I52_06_02.png,I52.png,4.2,0.792
I52_06_03.png,I52.png,3.9,0.907
I52_06_04.png,I52.png,2.93,0.998
I52_06_05.png,I52.png,2.53,0.763
I52_07_01.png,I52.png,2.43,0.989
I52_07_02.png,I52.png,2.2,1.046
I52_07_03.png,I52.png,1.93,0.998
I52_07_04.png,I52.png,2,1.033
I52_07_05.png,I52.png,1.83,0.82
I52_08_01.png,I52.png,4.7,0.458
I52_08_02.png,I52.png,3.93,0.629
I52_08_03.png,I52.png,3.73,0.892
I52_08_04.png,I52.png,2.2,0.945
I52_08_05.png,I52.png,1.9,0.907
I52_09_01.png,I52.png,4.53,0.499
I52_09_02.png,I52.png,3.5,0.885
I52_09_03.png,I52.png,2.53,1.056
I52_09_04.png,I52.png,1.5,0.563
I52_09_05.png,I52.png,1.23,0.423
I52_10_01.png,I52.png,3.93,0.629
I52_10_02.png,I52.png,3.7,1.038
I52_10_03.png,I52.png,3.37,0.836
I52_10_04.png,I52.png,1.7,0.737
I52_10_05.png,I52.png,1.2,0.4
I52_11_01.png,I52.png,3.63,0.875
I52_11_02.png,I52.png,3.1,0.831
I52_11_03.png,I52.png,2.7,0.823
I52_11_04.png,I52.png,2.43,0.616
I52_11_05.png,I52.png,2.07,0.727
I52_12_01.png,I52.png,4.5,0.563
I52_12_02.png,I52.png,3.27,0.854
I52_12_03.png,I52.png,2.8,0.653
I52_12_04.png,I52.png,2.47,0.806
I52_12_05.png,I52.png,2.42,0.661
I52_13_01.png,I52.png,3.2,1.046
I52_13_02.png,I52.png,2.77,0.803
I52_13_03.png,I52.png,2.67,0.65
I52_13_04.png,I52.png,2.17,0.637
I52_13_05.png,I52.png,2,0.632
I52_14_01.png,I52.png,4.33,0.537
I52_14_02.png,I52.png,3.47,0.806
I52_14_03.png,I52.png,2.8,0.702
I52_14_04.png,I52.png,2.3,0.69
I52_14_05.png,I52.png,2.27,0.772
I52_15_01.png,I52.png,3.8,0.792
I52_15_02.png,I52.png,2.67,0.943
I52_15_03.png,I52.png,1.8,0.653
I52_15_04.png,I52.png,1.4,0.611
I52_15_05.png,I52.png,1.33,0.471
I52_16_01.png,I52.png,4.67,0.471
I52_16_02.png,I52.png,4.4,0.49
I52_16_03.png,I52.png,3.87,0.618
I52_16_04.png,I52.png,3.1,0.87
I52_16_05.png,I52.png,1.7,0.781
I52_17_01.png,I52.png,4.67,0.471
I52_17_02.png,I52.png,4.7,0.458
I52_17_03.png,I52.png,4.67,0.471
I52_17_04.png,I52.png,3.57,0.803
I52_17_05.png,I52.png,2.5,0.992
I52_18_01.png,I52.png,4.63,0.482
I52_18_02.png,I52.png,4.83,0.373
I52_18_03.png,I52.png,4.6,0.49
I52_18_04.png,I52.png,4.73,0.629
I52_18_05.png,I52.png,4.23,0.716
I52_19_01.png,I52.png,4.5,0.671
I52_19_02.png,I52.png,4.33,0.699
I52_19_03.png,I52.png,2.7,0.936
I52_19_04.png,I52.png,1.53,0.618
I52_19_05.png,I52.png,1.13,0.34
I52_20_01.png,I52.png,4.53,0.499
I52_20_02.png,I52.png,3.67,1.106
I52_20_03.png,I52.png,3.43,1.383
I52_20_04.png,I52.png,3.3,1.242
I52_20_05.png,I52.png,2.9,1.593
I52_21_01.png,I52.png,3.83,0.934
I52_21_02.png,I52.png,2.93,0.964
I52_21_03.png,I52.png,2.6,0.917
I52_21_04.png,I52.png,2.3,0.526
I52_21_05.png,I52.png,1.53,0.562
I52_22_01.png,I52.png,4.23,0.803
I52_22_02.png,I52.png,3.43,0.92
I52_22_03.png,I52.png,3.23,0.844
I52_22_04.png,I52.png,3.37,0.795
I52_22_05.png,I52.png,2.67,0.699
I52_23_01.png,I52.png,2.43,1.146
I52_23_02.png,I52.png,2.53,1.231
I52_23_03.png,I52.png,2.27,0.854
I52_23_04.png,I52.png,1.93,0.964
I52_23_05.png,I52.png,2.2,0.909
I52_24_01.png,I52.png,3.83,0.687
I52_24_02.png,I52.png,2.83,0.778
I52_24_03.png,I52.png,2.1,0.651
I52_24_04.png,I52.png,1.67,0.65
I52_24_05.png,I52.png,1.47,0.562
I52_25_01.png,I52.png,4.03,0.547
I52_25_02.png,I52.png,4.3,0.862
I52_25_03.png,I52.png,4.37,0.605
I52_25_04.png,I52.png,4.4,0.611
I52_25_05.png,I52.png,3.57,0.761
I53_01_01.png,I53.png,4.7,0.458
I53_01_02.png,I53.png,4.63,0.482
I53_01_03.png,I53.png,3.3,0.69
I53_01_04.png,I53.png,2,0.577
I53_01_05.png,I53.png,1.27,0.442
I53_02_01.png,I53.png,4.39,0.549
I53_02_02.png,I53.png,2.73,0.854
I53_02_03.png,I53.png,2.07,0.629
I53_02_04.png,I53.png,1.47,0.67
I53_02_05.png,I53.png,1.39,0.487
I53_03_01.png,I53.png,4.73,0.442
I53_03_02.png,I53.png,4.3,0.586
I53_03_03.png,I53.png,3.4,0.879
I53_03_04.png,I53.png,2.53,0.718
I53_03_05.png,I53.png,1.77,0.607
I53_04_01.png,I53.png,4.5,0.5
I53_04_02.png,I53.png,2.3,1.038
I53_04_03.png,I53.png,1.53,0.562
I53_04_04.png,I53.png,1.32,0.467
I53_04_05.png,I53.png,1.06,0.246
I53_05_01.png,I53.png,4.13,0.846
I53_05_02.png,I53.png,2.57,0.989
I53_05_03.png,I53.png,1.57,0.496
I53_05_04.png,I53.png,1.7,0.737
I53_05_05.png,I53.png,1.5,0.5
I53_06_01.png,I53.png,3.9,0.746
I53_06_02.png,I53.png,3.67,1.043
I53_06_03.png,I53.png,3.52,0.798
I53_06_04.png,I53.png,2.87,0.718
I53_06_05.png,I53.png,2.03,0.657
I53_07_01.png,I53.png,2.33,0.907
I53_07_02.png,I53.png,2.63,0.948
I53_07_03.png,I53.png,2.57,1.257
I53_07_04.png,I53.png,2.47,0.991
I53_07_05.png,I53.png,1.67,0.789
I53_08_01.png,I53.png,4.77,0.489
I53_08_02.png,I53.png,3.43,0.92
I53_08_03.png,I53.png,2.43,0.955
I53_08_04.png,I53.png,1.33,0.596
I53_08_05.png,I53.png,1.43,0.559
I53_09_01.png,I53.png,4.53,0.562
I53_09_02.png,I53.png,4.77,0.496
I53_09_03.png,I53.png,4.6,0.49
I53_09_04.png,I53.png,3.6,0.841
I53_09_05.png,I53.png,1.73,0.629
I53_10_01.png,I53.png,4.57,0.616
I53_10_02.png,I53.png,4.53,0.718
I53_10_03.png,I53.png,3.53,0.884
I53_10_04.png,I53.png,1.83,0.778
I53_10_05.png,I53.png,1.27,0.442
I53_11_01.png,I53.png,3.4,0.8
I53_11_02.png,I53.png,2.97,0.752
I53_11_03.png,I53.png,2.9,0.651
I53_11_04.png,I53.png,2.57,0.761
I53_11_05.png,I53.png,2.03,0.547
I53_12_01.png,I53.png,4.37,0.547
I53_12_02.png,I53.png,3.27,0.964
I53_12_03.png,I53.png,2.83,0.778
I53_12_04.png,I53.png,2.3,0.69
I53_12_05.png,I53.png,2.2,0.702
I53_13_01.png,I53.png,3.43,0.989
I53_13_02.png,I53.png,2.47,0.806
I53_13_03.png,I53.png,2.53,0.763
I53_13_04.png,I53.png,2.3,0.781
I53_13_05.png,I53.png,2.07,0.629
I53_14_01.png,I53.png,4.47,0.806
I53_14_02.png,I53.png,3.23,0.761
I53_14_03.png,I53.png,3.07,0.772
I53_14_04.png,I53.png,2.67,0.537
I53_14_05.png,I53.png,1.97,0.706
I53_15_01.png,I53.png,3.7,1.005
I53_15_02.png,I53.png,2.63,0.795
I53_15_03.png,I53.png,1.93,0.68
I53_15_04.png,I53.png,1.57,0.559
I53_15_05.png,I53.png,1.57,0.559
I53_16_01.png,I53.png,4.6,0.554
I53_16_02.png,I53.png,4.37,0.547
I53_16_03.png,I53.png,3.6,0.879
I53_16_04.png,I53.png,2.63,0.912
I53_16_05.png,I53.png,1.73,0.68
I53_17_01.png,I53.png,4.83,0.373
I53_17_02.png,I53.png,4.6,0.49
I53_17_03.png,I53.png,4.53,0.67
I53_17_04.png,I53.png,3.93,0.512
I53_17_05.png,I53.png,2.4,0.987
I53_18_01.png,I53.png,4.2,0.542
I53_18_02.png,I53.png,4.67,0.471
I53_18_03.png,I53.png,4.8,0.6
I53_18_04.png,I53.png,4.57,0.496
I53_18_05.png,I53.png,3.87,0.718
I53_19_01.png,I53.png,4.59,0.551
I53_19_02.png,I53.png,4.27,0.68
I53_19_03.png,I53.png,3.33,0.789
I53_19_04.png,I53.png,1.83,0.778
I53_19_05.png,I53.png,1.33,0.471
I53_20_01.png,I53.png,3.77,0.92
I53_20_02.png,I53.png,4.13,0.921
I53_20_03.png,I53.png,3.47,0.991
I53_20_04.png,I53.png,2.8,1.222
I53_20_05.png,I53.png,2.77,0.92
I53_21_01.png,I53.png,3.37,1.016
I53_21_02.png,I53.png,3.07,0.814
I53_21_03.png,I53.png,2.93,0.892
I53_21_04.png,I53.png,2.9,0.831
I53_21_05.png,I53.png,1.47,0.562
I53_22_01.png,I53.png,3.47,1.118
I53_22_02.png,I53.png,3.27,1.123
I53_22_03.png,I53.png,2.87,1.07
I53_22_04.png,I53.png,2.83,1.067
I53_22_05.png,I53.png,2.47,0.749
I53_23_01.png,I53.png,3.33,1.193
I53_23_02.png,I53.png,2.07,0.814
I53_23_03.png,I53.png,2.57,0.989
I53_23_04.png,I53.png,2.37,0.836
I53_23_05.png,I53.png,1.9,0.746
I53_24_01.png,I53.png,3.93,0.854
I53_24_02.png,I53.png,2.6,0.841
I53_24_03.png,I53.png,2.53,0.846
I53_24_04.png,I53.png,1.43,0.559
I53_24_05.png,I53.png,1.27,0.442
I53_25_01.png,I53.png,3.83,0.898
I53_25_02.png,I53.png,3.97,0.782
I53_25_03.png,I53.png,4.43,0.616
I53_25_04.png,I53.png,4.47,0.562
I53_25_05.png,I53.png,3.47,0.718
I54_01_01.png,I54.png,4.84,0.368
I54_01_02.png,I54.png,4.48,0.615
I54_01_03.png,I54.png,2.53,0.763
I54_01_04.png,I54.png,1.67,0.537
I54_01_05.png,I54.png,1.1,0.3
I54_02_01.png,I54.png,3.61,0.83
I54_02_02.png,I54.png,2.23,0.844
I54_02_03.png,I54.png,1.7,0.586
I54_02_04.png,I54.png,1.2,0.4
I54_02_05.png,I54.png,1.2,0.4
I54_03_01.png,I54.png,4.5,0.5
I54_03_02.png,I54.png,3.6,0.952
I54_03_03.png,I54.png,2.1,0.87
I54_03_04.png,I54.png,1.6,0.554
I54_03_05.png,I54.png,1.43,0.616
I54_04_01.png,I54.png,4.65,0.478
I54_04_02.png,I54.png,3.23,0.989
I54_04_03.png,I54.png,1.53,0.618
I54_04_04.png,I54.png,1.73,0.814
I54_04_05.png,I54.png,1.33,0.471
I54_05_01.png,I54.png,4.37,0.706
I54_05_02.png,I54.png,1.67,0.596
I54_05_03.png,I54.png,1.47,0.562
I54_05_04.png,I54.png,1.42,0.493
I54_05_05.png,I54.png,1.47,0.562
I54_06_01.png,I54.png,4.27,0.892
I54_06_02.png,I54.png,4.1,0.978
I54_06_03.png,I54.png,4.07,0.68
I54_06_04.png,I54.png,2.83,0.898
I54_06_05.png,I54.png,2.4,0.879
I54_07_01.png,I54.png,2.87,0.921
I54_07_02.png,I54.png,2.13,0.991
I54_07_03.png,I54.png,1.94,0.669
I54_07_04.png,I54.png,2.23,0.883
I54_07_05.png,I54.png,1.73,0.727
I54_08_01.png,I54.png,4.77,0.423
I54_08_02.png,I54.png,3.53,0.991
I54_08_03.png,I54.png,2.83,0.969
I54_08_04.png,I54.png,1.6,0.554
I54_08_05.png,I54.png,1.3,0.526
I54_09_01.png,I54.png,4.3,0.823
I54_09_02.png,I54.png,4.03,0.836
I54_09_03.png,I54.png,3.9,0.943
I54_09_04.png,I54.png,2.6,1.052
I54_09_05.png,I54.png,1.17,0.373
I54_10_01.png,I54.png,4.23,0.667
I54_10_02.png,I54.png,4.3,0.586
I54_10_03.png,I54.png,3.6,0.917
I54_10_04.png,I54.png,2,0.816
I54_10_05.png,I54.png,1.27,0.512
I54_11_01.png,I54.png,3.43,0.616
I54_11_02.png,I54.png,2.73,0.929
I54_11_03.png,I54.png,2.83,0.898
I54_11_04.png,I54.png,2.43,0.716
I54_11_05.png,I54.png,2.33,0.83
I54_12_01.png,I54.png,4.38,0.74
I54_12_02.png,I54.png,3.37,0.836
I54_12_03.png,I54.png,2.8,0.792
I54_12_04.png,I54.png,2.27,0.727
I54_12_05.png,I54.png,2.1,0.651
I54_13_01.png,I54.png,3.37,0.948
I54_13_02.png,I54.png,2.8,1.013
I54_13_03.png,I54.png,2.5,0.806
I54_13_04.png,I54.png,2.43,0.92
I54_13_05.png,I54.png,1.9,0.597
I54_14_01.png,I54.png,4.63,0.547
I54_14_02.png,I54.png,3.47,0.884
I54_14_03.png,I54.png,3.17,0.82
I54_14_04.png,I54.png,2.6,0.663
I54_14_05.png,I54.png,2.17,0.637
I54_15_01.png,I54.png,3.6,0.879
I54_15_02.png,I54.png,2.63,0.912
I54_15_03.png,I54.png,1.9,0.746
I54_15_04.png,I54.png,1.6,0.49
I54_15_05.png,I54.png,1.27,0.442
I54_16_01.png,I54.png,4.47,0.718
I54_16_02.png,I54.png,4.17,0.687
I54_16_03.png,I54.png,3.8,0.748
I54_16_04.png,I54.png,2.57,0.883
I54_16_05.png,I54.png,1.63,0.795
I54_17_01.png,I54.png,4.6,0.663
I54_17_02.png,I54.png,4.6,0.49
I54_17_03.png,I54.png,4.23,0.496
I54_17_04.png,I54.png,3.27,0.929
I54_17_05.png,I54.png,1.97,0.948
I54_18_01.png,I54.png,4.27,0.573
I54_18_02.png,I54.png,4.53,0.499
I54_18_03.png,I54.png,4.5,0.806
I54_18_04.png,I54.png,4.45,0.559
I54_18_05.png,I54.png,3.53,0.763
I54_19_01.png,I54.png,4.5,0.563
I54_19_02.png,I54.png,4.1,0.473
I54_19_03.png,I54.png,3.33,0.745
I54_19_04.png,I54.png,1.73,0.892
I54_19_05.png,I54.png,1.43,0.559
I54_20_01.png,I54.png,4.4,0.8
I54_20_02.png,I54.png,3.87,1.087
I54_20_03.png,I54.png,3.97,0.752
I54_20_04.png,I54.png,4.07,0.998
I54_20_05.png,I54.png,3.37,0.983
I54_21_01.png,I54.png,4.67,0.537
I54_21_02.png,I54.png,3.9,1.012
I54_21_03.png,I54.png,3.1,1.399
I54_21_04.png,I54.png,2.93,1.153
I54_21_05.png,I54.png,1.63,1.169
I54_22_01.png,I54.png,3.13,1.024
I54_22_02.png,I54.png,2.94,0.914
I54_22_03.png,I54.png,3.07,0.964
I54_22_04.png,I54.png,2.73,1.031
I54_22_05.png,I54.png,2.6,1.356
I54_23_01.png,I54.png,2.7,1.159
I54_23_02.png,I54.png,2,0.775
I54_23_03.png,I54.png,2.07,0.892
I54_23_04.png,I54.png,1.67,0.83
I54_23_05.png,I54.png,1.91,0.805
I54_24_01.png,I54.png,3.1,1.136
I54_24_02.png,I54.png,2.1,0.831
I54_24_03.png,I54.png,1.9,0.831
I54_24_04.png,I54.png,1.47,0.718
I54_24_05.png,I54.png,1.37,0.706
I54_25_01.png,I54.png,3.87,0.618
I54_25_02.png,I54.png,4.2,0.653
I54_25_03.png,I54.png,4.27,0.629
I54_25_04.png,I54.png,4,0.683
I54_25_05.png,I54.png,3.4,0.8
I55_01_01.png,I55.png,4.47,0.67
I55_01_02.png,I55.png,4.5,0.719
I55_01_03.png,I55.png,2.87,0.763
I55_01_04.png,I55.png,1.8,0.702
I55_01_05.png,I55.png,1.23,0.423
I55_02_01.png,I55.png,3.77,0.716
I55_02_02.png,I55.png,2.43,0.761
I55_02_03.png,I55.png,1.63,0.605
I55_02_04.png,I55.png,1.42,0.61
I55_02_05.png,I55.png,1.23,0.423
I55_03_01.png,I55.png,4.63,0.547
I55_03_02.png,I55.png,4,0.894
I55_03_03.png,I55.png,2.4,0.712
I55_03_04.png,I55.png,2,0.683
I55_03_05.png,I55.png,1.57,0.616
I55_04_01.png,I55.png,4.61,0.549
I55_04_02.png,I55.png,2.52,0.911
I55_04_03.png,I55.png,2.1,0.777
I55_04_04.png,I55.png,1.93,0.772
I55_04_05.png,I55.png,1.5,0.5
I55_05_01.png,I55.png,4.5,0.806
I55_05_02.png,I55.png,2.33,0.789
I55_05_03.png,I55.png,1.6,0.554
I55_05_04.png,I55.png,1.5,0.5
I55_05_05.png,I55.png,1.6,0.663
I55_06_01.png,I55.png,4.65,0.542
I55_06_02.png,I55.png,4.23,0.844
I55_06_03.png,I55.png,3.87,0.884
I55_06_04.png,I55.png,3.33,0.943
I55_06_05.png,I55.png,2.26,1.077
I55_07_01.png,I55.png,3.17,1.003
I55_07_02.png,I55.png,2.67,0.869
I55_07_03.png,I55.png,2.27,1.093
I55_07_04.png,I55.png,2.57,0.955
I55_07_05.png,I55.png,2.07,0.929
I55_08_01.png,I55.png,4.67,0.471
I55_08_02.png,I55.png,3.37,0.948
I55_08_03.png,I55.png,2.37,0.875
I55_08_04.png,I55.png,1.73,0.814
I55_08_05.png,I55.png,1.87,0.846
I55_09_01.png,I55.png,4.43,0.716
I55_09_02.png,I55.png,3.77,0.883
I55_09_03.png,I55.png,3.6,0.917
I55_09_04.png,I55.png,2.07,0.814
I55_09_05.png,I55.png,1.23,0.496
I55_10_01.png,I55.png,4.23,0.716
I55_10_02.png,I55.png,4.37,0.795
I55_10_03.png,I55.png,4.27,0.573
I55_10_04.png,I55.png,1.87,0.67
I55_10_05.png,I55.png,1.23,0.418
I55_11_01.png,I55.png,4.6,0.611
I55_11_02.png,I55.png,4.2,0.748
I55_11_03.png,I55.png,3.87,0.806
I55_11_04.png,I55.png,3,0.966
I55_11_05.png,I55.png,2.83,0.86
I55_12_01.png,I55.png,4.4,0.554
I55_12_02.png,I55.png,4.53,0.499
I55_12_03.png,I55.png,4.3,0.69
I55_12_04.png,I55.png,3.17,0.734
I55_12_05.png,I55.png,2.9,0.79
I55_13_01.png,I55.png,3.6,0.917
I55_13_02.png,I55.png,2.87,0.718
I55_13_03.png,I55.png,2.77,0.761
I55_13_04.png,I55.png,2.37,0.752
I55_13_05.png,I55.png,2.17,0.898
I55_14_01.png,I55.png,4.47,0.806
I55_14_02.png,I55.png,4.1,0.7
I55_14_03.png,I55.png,4.3,0.69
I55_14_04.png,I55.png,3.2,0.872
I55_14_05.png,I55.png,2.73,0.854
I55_15_01.png,I55.png,3.83,0.637
I55_15_02.png,I55.png,2.6,0.611
I55_15_03.png,I55.png,2.23,0.667
I55_15_04.png,I55.png,1.87,0.806
I55_15_05.png,I55.png,1.67,0.471
I55_16_01.png,I55.png,4.57,0.496
I55_16_02.png,I55.png,4.5,0.5
I55_16_03.png,I55.png,3.8,0.748
I55_16_04.png,I55.png,2.97,1.11
I55_16_05.png,I55.png,1.87,0.763
I55_17_01.png,I55.png,4.53,0.499
I55_17_02.png,I55.png,4.43,0.496
I55_17_03.png,I55.png,4.13,0.763
I55_17_04.png,I55.png,3.5,0.806
I55_17_05.png,I55.png,1.6,0.757
I55_18_01.png,I55.png,4.43,0.667
I55_18_02.png,I55.png,4.5,0.619
I55_18_03.png,I55.png,4.53,0.499
I55_18_04.png,I55.png,4.5,0.5
I55_18_05.png,I55.png,3.42,0.943
I55_19_01.png,I55.png,4.19,0.644
I55_19_02.png,I55.png,3.8,0.653
I55_19_03.png,I55.png,3.13,0.907
I55_19_04.png,I55.png,1.68,0.59
I55_19_05.png,I55.png,1.16,0.368
I55_20_01.png,I55.png,4.43,0.92
I55_20_02.png,I55.png,4.23,0.844
I55_20_03.png,I55.png,4.17,1.003
I55_20_04.png,I55.png,4.13,1.147
I55_20_05.png,I55.png,3.43,1.359
I55_21_01.png,I55.png,3.83,0.934
I55_21_02.png,I55.png,2.93,0.929
I55_21_03.png,I55.png,2.37,0.836
I55_21_04.png,I55.png,2.4,0.8
I55_21_05.png,I55.png,1.4,0.611
I55_22_01.png,I55.png,4.6,0.49
I55_22_02.png,I55.png,4.77,0.496
I55_22_03.png,I55.png,4.33,0.869
I55_22_04.png,I55.png,3.93,0.727
I55_22_05.png,I55.png,3.47,1.056
I55_23_01.png,I55.png,2.27,0.929
I55_23_02.png,I55.png,2.4,0.987
I55_23_03.png,I55.png,2.27,0.929
I55_23_04.png,I55.png,1.87,0.718
I55_23_05.png,I55.png,2.53,1.056
I55_24_01.png,I55.png,3.03,1.016
I55_24_02.png,I55.png,2.1,0.7
I55_24_03.png,I55.png,1.73,0.727
I55_24_04.png,I55.png,1.53,0.67
I55_24_05.png,I55.png,1.1,0.3
I55_25_01.png,I55.png,2.8,0.872
I55_25_02.png,I55.png,3.67,0.789
I55_25_03.png,I55.png,4,0.577
I55_25_04.png,I55.png,4.3,0.69
I55_25_05.png,I55.png,3.47,0.806
I56_01_01.png,I56.png,4.6,0.712
I56_01_02.png,I56.png,4.63,0.482
I56_01_03.png,I56.png,2.87,0.806
I56_01_04.png,I56.png,1.87,0.618
I56_01_05.png,I56.png,1.2,0.4
I56_02_01.png,I56.png,3.5,0.922
I56_02_02.png,I56.png,2.5,0.847
I56_02_03.png,I56.png,1.9,0.651
I56_02_04.png,I56.png,1.53,0.618
I56_02_05.png,I56.png,1.23,0.496
I56_03_01.png,I56.png,4.63,0.482
I56_03_02.png,I56.png,4.27,0.629
I56_03_03.png,I56.png,2.43,0.844
I56_03_04.png,I56.png,1.97,0.706
I56_03_05.png,I56.png,1.6,0.611
I56_04_01.png,I56.png,4.63,0.547
I56_04_02.png,I56.png,2.4,1.052
I56_04_03.png,I56.png,1.83,0.82
I56_04_04.png,I56.png,1.83,0.969
I56_04_05.png,I56.png,1.43,0.667
I56_05_01.png,I56.png,4.37,0.605
I56_05_02.png,I56.png,2.87,0.884
I56_05_03.png,I56.png,2.07,0.998
I56_05_04.png,I56.png,1.87,0.884
I56_05_05.png,I56.png,2.13,0.846
I56_06_01.png,I56.png,4,0.73
I56_06_02.png,I56.png,3.6,0.917
I56_06_03.png,I56.png,3.17,0.934
I56_06_04.png,I56.png,2.57,0.716
I56_06_05.png,I56.png,2,0.577
I56_07_01.png,I56.png,2.2,1.046
I56_07_02.png,I56.png,1.8,0.872
I56_07_03.png,I56.png,2.43,1.116
I56_07_04.png,I56.png,2.5,1.057
I56_07_05.png,I56.png,2.37,1.169
I56_08_01.png,I56.png,4.73,0.442
I56_08_02.png,I56.png,2.8,0.98
I56_08_03.png,I56.png,2.33,0.978
I56_08_04.png,I56.png,1.6,0.712
I56_08_05.png,I56.png,1.87,0.846
I56_09_01.png,I56.png,4.4,0.8
I56_09_02.png,I56.png,4.67,0.471
I56_09_03.png,I56.png,4.67,0.471
I56_09_04.png,I56.png,3.07,0.929
I56_09_05.png,I56.png,1.57,0.559
I56_10_01.png,I56.png,4.55,0.498
I56_10_02.png,I56.png,4.13,0.921
I56_10_03.png,I56.png,3.83,0.934
I56_10_04.png,I56.png,1.67,0.596
I56_10_05.png,I56.png,1.2,0.4
I56_11_01.png,I56.png,3.67,0.83
I56_11_02.png,I56.png,3.4,0.841
I56_11_03.png,I56.png,2.8,0.872
I56_11_04.png,I56.png,2.43,0.761
I56_11_05.png,I56.png,2.03,0.407
I56_12_01.png,I56.png,4.63,0.657
I56_12_02.png,I56.png,3.8,0.98
I56_12_03.png,I56.png,2.9,0.907
I56_12_04.png,I56.png,2.67,0.789
I56_12_05.png,I56.png,2.13,0.67
I56_13_01.png,I56.png,3.17,0.86
I56_13_02.png,I56.png,2.33,0.65
I56_13_03.png,I56.png,2.53,0.806
I56_13_04.png,I56.png,2.03,0.482
I56_13_05.png,I56.png,2.27,0.892
I56_14_01.png,I56.png,4.47,0.718
I56_14_02.png,I56.png,3.5,0.992
I56_14_03.png,I56.png,2.9,1.012
I56_14_04.png,I56.png,2.47,0.67
I56_14_05.png,I56.png,2,0.577
I56_15_01.png,I56.png,3.77,0.803
I56_15_02.png,I56.png,2.63,0.912
I56_15_03.png,I56.png,1.97,0.875
I56_15_04.png,I56.png,1.5,0.619
I56_15_05.png,I56.png,1.43,0.559
I56_16_01.png,I56.png,4.53,0.562
I56_16_02.png,I56.png,4.35,0.698
I56_16_03.png,I56.png,3.5,0.806
I56_16_04.png,I56.png,3.23,0.883
I56_16_05.png,I56.png,1.97,0.983
I56_17_01.png,I56.png,4.58,0.708
I56_17_02.png,I56.png,4.3,0.737
